LOCATION,MNF_YEAR,BRAND,MODEL,VARIANT,DRIVEN_KM,FUELTYPE,NOOF_OWNERS,PRICE
New Delhi,2015,Hyundai,Grand i10 MAGNA 1.1 CRDI,Manual,"1,07,330 km",Diesel,1st Owner,"₹3,45,099"
New Delhi,2015,Maruti,Swift ZXI,Manual,"68,025 km",Petrol,1st Owner,"₹3,94,799"
New Delhi,2019,Renault,Kwid RXL,Manual,"13,458 km",Petrol,1st Owner,"₹3,44,499"
New Delhi,2019,Renault,Kwid RXL,Manual,"30,252 km",Petrol,1st Owner,"₹3,44,499"
New Delhi,2019,Renault,Kwid RXL,Manual,"24,756 km",Petrol,1st Owner,"₹3,44,499"
New Delhi,2014,Maruti,Wagon R 1.0 LXI,Manual,"5,027 km",Petrol,1st Owner,"₹3,34,799"
New Delhi,2015,Maruti,Swift LDI BS IV,Manual,"60,546 km",Diesel,1st Owner,"₹3,79,599"
New Delhi,2016,Maruti,Wagon R 1.0 VXI AMT,Automatic,"41,586 km",Petrol,1st Owner,"₹4,09,599"
New Delhi,2012,Maruti,Swift VDI,Manual,"68,206 km",Diesel,2nd Owner,"₹3,69,999"
New Delhi,2019,Maruti,Baleno ALPHA 1.2 K12 AMT,Automatic,"6,671 km",Petrol,2nd Owner,"₹8,30,199"
New Delhi,2015,Maruti,Swift VDI ABS,Manual,"1,12,006 km",Diesel,1st Owner,"₹4,18,499"
New Delhi,2018,Hyundai,Grand i10 MAGNA 1.2 KAPPA VTVT,Manual,"8,087 km",Petrol,1st Owner,"₹4,98,599"
New Delhi,2015,Maruti,Swift LDI BS IV,Manual,"18,206 km",Diesel,1st Owner,"₹4,25,099"
New Delhi,2013,Hyundai,i10 SPORTZ 1.2 KAPPA2,Manual,"32,245 km",Petrol,1st Owner,"₹3,24,599"
New Delhi,2013,Maruti,Swift ZDI,Manual,"77,409 km",Diesel,1st Owner,"₹3,91,299"
New Delhi,2017,Maruti,Wagon R 1.0 VXI,Manual,"26,891 km",Petrol,1st Owner,"₹4,37,099"
New Delhi,2011,Hyundai,i20 MAGNA O 1.2,Manual,"44,007 km",Petrol,1st Owner,"₹2,58,999"
New Delhi,2012,Maruti,Alto K10 VXI,Manual,"21,214 km",Petrol,1st Owner,"₹2,43,799"
New Delhi,2013,Hyundai,i20 SPORTZ 1.4 CRDI,Manual,"57,465 km",Diesel,1st Owner,"₹3,77,399"
New Delhi,2016,Renault,Kwid RXT Opt,Manual,"49,248 km",Petrol,1st Owner,"₹2,43,699"
New Delhi,2015,Hyundai,i10 SPORTZ 1.1 IRDE2,Manual,"61,140 km",Petrol,1st Owner,"₹3,51,299"
New Delhi,2018,Hyundai,Elite i20 Magna Executive 1.2,Manual,"22,389 km",Petrol + CNG,1st Owner,"₹6,25,399"
New Delhi,2012,Maruti,Swift LXI,Manual,"41,927 km",Petrol,1st Owner,"₹3,08,499"
New Delhi,2018,Maruti,Baleno DELTA 1.2 K12,Manual,"26,412 km",Petrol,1st Owner,"₹5,90,899"
New Delhi,2015,Hyundai,Grand i10 SPORTS 1.2 VTVT,Manual,"63,396 km",Petrol,2nd Owner,"₹3,70,099"
New Delhi,2015,Maruti,Wagon R 1.0 VXI,Manual,"14,833 km",Petrol,1st Owner,"₹3,82,099"
New Delhi,2013,Maruti,Swift VXI,Manual,"17,576 km",Petrol,1st Owner,"₹4,03,399"
New Delhi,2017,Maruti,Swift LDI O,Manual,"70,153 km",Diesel,1st Owner,"₹4,80,299"
New Delhi,2012,Honda,Brio 1.2 S MT I VTEC,Manual,"46,959 km",Petrol,1st Owner,"₹2,88,699"
New Delhi,2016,Maruti,Baleno ZETA 1.2 K12 CVT,Automatic,"53,256 km",Petrol,1st Owner,"₹5,74,099"
New Delhi,2013,Maruti,Ritz VDI,Manual,"55,000 km",Diesel,1st Owner,"₹2,54,199"
New Delhi,2020,Maruti,S PRESSO VXI,Manual,"4,170 km",Petrol,1st Owner,"₹4,35,999"
New Delhi,2015,Hyundai,Eon MAGNA PLUS,Manual,"58,809 km",Petrol,1st Owner,"₹3,00,599"
New Delhi,2014,Hyundai,Elite i20 SPORTZ (O) 1.2,Manual,"82,377 km",Petrol,1st Owner,"₹5,08,999"
New Delhi,2016,Maruti,Baleno ALPHA DDIS 190,Manual,"71,530 km",Diesel,1st Owner,"₹5,81,699"
New Delhi,2014,Hyundai,Elite i20 ASTA 1.4 CRDI,Manual,"1,69,197 km",Diesel,1st Owner,"₹5,06,799"
New Delhi,2013,Hyundai,Grand i10 MAGNA 1.2 VTVT,Manual,"43,986 km",Petrol,1st Owner,"₹4,02,799"
New Delhi,2020,Hyundai,GRAND I10 NIOS ASTA PETROL AMT,Automatic,"11,966 km",Petrol,1st Owner,"₹7,57,899"
New Delhi,2016,Maruti,Baleno DELTA 1.2 K12,Manual,"44,604 km",Petrol,1st Owner,"₹5,59,799"
New Delhi,2020,Hyundai,GRAND I10 NIOS MAGNA 1.2 MT,Manual,"3,907 km",Petrol,1st Owner,"₹6,37,999"
New Delhi,2016,Maruti,Baleno DELTA 1.2 K12,Manual,"82,529 km",Petrol,1st Owner,"₹5,17,099"
New Delhi,2021,Toyota,Glanza V CVT,Automatic,"4,768 km",Petrol,1st Owner,"₹9,66,999"
New Delhi,2015,Hyundai,Elite i20 ASTA 1.4 CRDI,Manual,"1,41,314 km",Diesel,3rd Owner,"₹5,17,399"
New Delhi,2018,Maruti,IGNIS DELTA 1.2 K12,Manual,"31,148 km",Petrol,2nd Owner,"₹4,74,499"
New Delhi,2015,Honda,Jazz 1.2 V AT,Automatic,"11,166 km",Petrol,2nd Owner,"₹5,68,299"
New Delhi,2020,Maruti,S PRESSO VXI,Manual,"6,637 km",Petrol,1st Owner,"₹4,75,799"
New Delhi,2012,Maruti,Swift VDI,Manual,"1,20,326 km",Diesel,2nd Owner,"₹3,06,599"
New Delhi,2017,Maruti,Baleno DELTA 1.2 K12,Manual,"12,322 km",Petrol,2nd Owner,"₹5,62,499"
New Delhi,2017,Maruti,Baleno ZETA 1.2 K12,Manual,"41,963 km",Petrol,1st Owner,"₹6,08,899"
New Delhi,2019,Maruti,Alto VXI,Manual,"13,299 km",Petrol,1st Owner,"₹3,88,699"
New Delhi,2019,Maruti,Alto 800 VXI,Manual,"10,316 km",Petrol,1st Owner,"₹3,52,499"
New Delhi,2019,Maruti,Baleno SIGMA 1.2 K12,Manual,"15,604 km",Petrol,1st Owner,"₹5,92,499"
New Delhi,2017,Maruti,Swift LXI OPT,Manual,"27,589 km",Petrol,2nd Owner,"₹4,49,699"
New Delhi,2015,Hyundai,Grand i10 MAGNA 1.1 CRDI,Manual,"1,07,330 km",Diesel,1st Owner,"₹3,45,099"
New Delhi,2015,Maruti,Swift ZXI,Manual,"68,025 km",Petrol,1st Owner,"₹3,94,799"
New Delhi,2019,Renault,Kwid RXL,Manual,"30,252 km",Petrol,1st Owner,"₹3,44,499"
New Delhi,2017,Maruti,Swift LXI OPT,Manual,"19,497 km",Petrol,1st Owner,"₹4,53,099"
New Delhi,2017,Maruti,Swift LXI OPT,Manual,"58,273 km",Petrol,1st Owner,"₹4,17,799"
New Delhi,2015,Maruti,Celerio ZXI AMT,Automatic,"40,437 km",Petrol,1st Owner,"₹3,98,699"
New Delhi,2017,Maruti,Alto 800 LXI,Manual,"46,246 km",Petrol,1st Owner,"₹2,99,199"
New Delhi,2020,Maruti,Baleno DELTA 1.2 K12,Manual,"7,052 km",Petrol,1st Owner,"₹6,90,699"
New Delhi,2019,Maruti,Baleno ZETA 1.2 K12 AMT,Automatic,"19,933 km",Petrol,1st Owner,"₹7,54,499"
New Delhi,2013,Maruti,Swift VDI,Manual,"67,670 km",Diesel,1st Owner,"₹3,33,799"
New Delhi,2017,Maruti,IGNIS ZETA 1.2 K12,Manual,"15,302 km",Petrol,1st Owner,"₹5,58,999"
New Delhi,2017,Ford,New Figo 1.2 TREND,Manual,"3,430 km",Petrol,1st Owner,"₹4,85,299"
New Delhi,2017,Datsun,Redi Go T (O),Manual,"20,977 km",Petrol,2nd Owner,"₹2,60,999"
New Delhi,2016,Hyundai,Elite i20 SPORTZ 1.2,Manual,"41,533 km",Petrol,2nd Owner,"₹5,08,999"
New Delhi,2016,Maruti,Baleno ALPHA DDIS 190,Manual,"67,332 km",Diesel,1st Owner,"₹5,74,799"
New Delhi,2016,Maruti,Baleno ZETA 1.2 K12,Manual,"57,606 km",Petrol,1st Owner,"₹5,55,699"
New Delhi,2018,Hyundai,Elite i20 ASTA 1.4 CRDI,Manual,"74,782 km",Diesel,2nd Owner,"₹7,04,399"
New Delhi,2018,Maruti,IGNIS DELTA 1.2 K12,Manual,"17,318 km",Petrol,1st Owner,"₹5,15,999"
New Delhi,2017,Hyundai,Elite i20 1.4 CRDI ASTA (O),Manual,"83,787 km",Diesel,2nd Owner,"₹6,36,999"
New Delhi,2017,Maruti,Baleno DELTA 1.2 K12,Manual,"20,990 km",Petrol,1st Owner,"₹5,64,899"
New Delhi,2017,Maruti,Baleno DELTA DDIS 190,Manual,"62,283 km",Diesel,1st Owner,"₹5,53,599"
New Delhi,2017,Maruti,Baleno ALPHA 1.2 K12,Manual,"22,673 km",Petrol,1st Owner,"₹6,06,699"
New Delhi,2019,Renault,Kwid RXL,Manual,"20,322 km",Petrol,1st Owner,"₹3,53,899"
New Delhi,2013,Maruti,Swift VDI,Manual,"68,749 km",Diesel,1st Owner,"₹3,47,499"
New Delhi,2016,Maruti,Swift VDI ABS,Manual,"1,06,080 km",Diesel,1st Owner,"₹4,70,599"
New Delhi,2015,Maruti,Swift VDI ABS,Manual,"76,264 km",Diesel,1st Owner,"₹4,04,599"
New Delhi,2019,Tata,Tiago XT 1.2 REVOTRON,Manual,"32,535 km",Petrol,1st Owner,"₹4,80,499"
New Delhi,2015,Hyundai,Grand i10 SPORTZ 1.1 CRDI,Manual,"86,636 km",Diesel,1st Owner,"₹3,81,999"
New Delhi,2013,Maruti,Swift VDI,Manual,"29,449 km",Diesel,1st Owner,"₹3,61,199"
New Delhi,2014,Maruti,Swift VDI,Manual,"82,367 km",Diesel,2nd Owner,"₹3,75,999"
New Delhi,2014,Maruti,Swift ZDI,Manual,"91,903 km",Diesel,1st Owner,"₹3,85,099"
New Delhi,2013,Maruti,Swift VDI,Manual,"74,447 km",Diesel,1st Owner,"₹3,68,199"
New Delhi,2015,Maruti,Swift VDI ABS,Manual,"41,525 km",Diesel,1st Owner,"₹4,41,999"
New Delhi,2018,Maruti,Wagon R 1.0 LXI,Manual,"13,375 km",Petrol,1st Owner,"₹4,34,799"
New Delhi,2017,Hyundai,Grand i10 MAGNA 1.2 KAPPA VTVT,Manual,"78,568 km",Petrol,2nd Owner,"₹4,33,999"
New Delhi,2014,Maruti,Swift VXI,Manual,"1,07,206 km",Petrol,1st Owner,"₹4,01,599"
New Delhi,2017,Hyundai,Grand i10 SPORTS 1.2 VTVT,Manual,"24,487 km",Petrol,1st Owner,"₹4,83,099"
New Delhi,2017,Hyundai,Grand i10 MAGNA 1.2 KAPPA VTVT,Manual,"64,350 km",Petrol,1st Owner,"₹4,44,799"
New Delhi,2018,Maruti,Wagon R 1.0 VXI AMT,Automatic,"25,823 km",Petrol,2nd Owner,"₹4,39,899"
New Delhi,2018,Maruti,Wagon R 1.0 VXI AMT,Automatic,"12,965 km",Petrol,2nd Owner,"₹4,58,799"
New Delhi,2015,Hyundai,Eon MAGNA PLUS,Manual,"63,147 km",Petrol,1st Owner,"₹3,30,599"
New Delhi,2016,Maruti,Alto 800 VXI,Manual,"47,929 km",Petrol,1st Owner,"₹2,82,799"
New Delhi,2018,Maruti,Alto 800 LXI,Manual,"44,017 km",Petrol,1st Owner,"₹2,95,599"
New Delhi,2016,Maruti,Baleno ALPHA 1.2 K12,Manual,"45,202 km",Petrol,1st Owner,"₹5,44,999"
New Delhi,2017,Maruti,Baleno DELTA 1.2 K12 AMT,Automatic,"23,537 km",Petrol,1st Owner,"₹6,13,399"
New Delhi,2018,Tata,Tiago XZA 1.2 REVOTRON,Automatic,"14,692 km",Petrol,1st Owner,"₹5,54,499"
New Delhi,2016,Hyundai,Elite i20 MAGNA 1.2,Manual,"99,791 km",Petrol,1st Owner,"₹4,83,199"
New Delhi,2017,Maruti,Alto 800 LXI,Manual,"10,847 km",Petrol,1st Owner,"₹2,99,199"
New Delhi,2018,Maruti,Alto 800 LXI,Manual,"6,895 km",Petrol,1st Owner,"₹2,95,599"
New Delhi,2019,Maruti,Alto LXI,Manual,"23,089 km",Petrol,1st Owner,"₹2,97,399"
New Delhi,2017,Hyundai,Grand i10 MAGNA 1.2 KAPPA VTVT,Manual,"73,246 km",Petrol + CNG,1st Owner,"₹4,56,699"
New Delhi,2015,Maruti,Wagon R 1.0 VXI,Manual,"64,888 km",Petrol,1st Owner,"₹3,61,599"
New Delhi,2013,Hyundai,i10 SPORTZ 1.2 KAPPA2,Manual,"38,356 km",Petrol,2nd Owner,"₹3,10,299"
New Delhi,2018,Maruti,Wagon R 1.0 LXI CNG,Manual,"81,282 km",Petrol + CNG,1st Owner,"₹4,33,799"
New Delhi,2017,Maruti,Celerio ZXI OPT AMT,Automatic,"30,741 km",Petrol,1st Owner,"₹4,58,699"
New Delhi,2016,Maruti,Alto K10 VXI,Manual,"33,715 km",Petrol,1st Owner,"₹2,83,299"
New Delhi,2017,Maruti,Swift LXI OPT,Manual,"19,497 km",Petrol,1st Owner,"₹4,53,099"
New Delhi,2017,Maruti,Swift LXI OPT,Manual,"58,273 km",Petrol,1st Owner,"₹4,17,799"
New Delhi,2015,Maruti,Celerio ZXI AMT,Automatic,"40,437 km",Petrol,1st Owner,"₹3,98,699"
New Delhi,2017,Maruti,Alto 800 LXI,Manual,"46,246 km",Petrol,1st Owner,"₹2,99,199"
New Delhi,2020,Maruti,Baleno DELTA 1.2 K12,Manual,"7,052 km",Petrol,1st Owner,"₹6,90,699"
New Delhi,2019,Maruti,Baleno ZETA 1.2 K12 AMT,Automatic,"19,933 km",Petrol,1st Owner,"₹7,54,499"
New Delhi,2014,Maruti,Swift VDI,Manual,"79,144 km",Diesel,1st Owner,"₹3,72,699"
New Delhi,2016,Tata,Tiago XT 1.2 REVOTRON,Manual,"49,812 km",Petrol,1st Owner,"₹3,67,099"
New Delhi,2015,Maruti,Alto 800 VXI,Manual,"51,434 km",Petrol,2nd Owner,"₹2,63,199"
New Delhi,2015,Hyundai,Elite i20 SPORTZ 1.2,Manual,"69,140 km",Petrol,1st Owner,"₹5,07,399"
New Delhi,2015,Hyundai,Elite i20 MAGNA 1.4 CRDI,Manual,"66,762 km",Diesel,2nd Owner,"₹4,71,199"
New Delhi,2020,Ford,New Figo 1.2 TREND,Manual,"3,210 km",Petrol,1st Owner,"₹5,62,899"
New Delhi,2016,Maruti,Baleno DELTA DDIS 190,Manual,"63,363 km",Diesel,1st Owner,"₹5,54,199"
New Delhi,2014,Hyundai,Grand i10 ASTA 1.2 KAPPA VTVT OPT,Manual,"1,12,190 km",Petrol,2nd Owner,"₹3,78,099"
New Delhi,2018,Renault,Kwid RXL,Manual,"41,139 km",Petrol,2nd Owner,"₹3,13,499"
New Delhi,2012,Toyota,Etios Liva G,Manual,"44,162 km",Petrol,2nd Owner,"₹3,13,599"
New Delhi,2020,Maruti,S PRESSO VXI PLUS,Manual,"15,934 km",Petrol,1st Owner,"₹4,52,799"
New Delhi,2015,Maruti,Swift LDI O,Manual,"68,276 km",Diesel,1st Owner,"₹3,95,899"
New Delhi,2019,Renault,Kwid RXL,Manual,"41,661 km",Petrol,1st Owner,"₹3,44,499"
New Delhi,2018,Maruti,Baleno DELTA 1.2 K12,Manual,"23,580 km",Petrol,1st Owner,"₹6,12,399"
New Delhi,2013,Maruti,Swift VDI,Manual,"1,12,335 km",Diesel,1st Owner,"₹3,40,399"
New Delhi,2015,Maruti,Swift VDI ABS,Manual,"96,428 km",Diesel,1st Owner,"₹3,90,999"
New Delhi,2013,Toyota,Etios Liva GD exclusive,Manual,"97,829 km",Diesel,1st Owner,"₹3,57,899"
New Delhi,2015,Maruti,Wagon R 1.0 VXI,Manual,"23,699 km",Petrol,2nd Owner,"₹3,65,499"
New Delhi,2015,Maruti,Wagon R 1.0 VXI,Manual,"22,456 km",Petrol,1st Owner,"₹3,86,399"
New Delhi,2015,Hyundai,Grand i10 MAGNA 1.2 KAPPA VTVT,Manual,"51,040 km",Petrol,1st Owner,"₹3,94,499"
New Delhi,2015,Maruti,Swift VDI ABS,Manual,"53,260 km",Diesel,1st Owner,"₹4,54,699"
New Delhi,2013,Maruti,Swift VDI,Manual,"1,67,528 km",Diesel,1st Owner,"₹3,65,299"
New Delhi,2013,Maruti,Swift VDI,Manual,"44,122 km",Diesel,1st Owner,"₹3,84,899"
New Delhi,2015,Maruti,Swift VDI ABS,Manual,"91,610 km",Diesel,1st Owner,"₹4,43,799"
New Delhi,2015,Maruti,Swift LXI,Manual,"46,478 km",Petrol,1st Owner,"₹4,43,899"
New Delhi,2015,Maruti,Swift VXI,Manual,"45,371 km",Petrol,1st Owner,"₹4,70,999"
New Delhi,2017,Hyundai,Grand i10 MAGNA 1.2 KAPPA VTVT,Manual,"17,829 km",Petrol,1st Owner,"₹4,95,599"
New Delhi,2015,Hyundai,Grand i10 MAGNA 1.2 KAPPA VTVT,Manual,"11,964 km",Petrol,1st Owner,"₹4,07,499"
New Delhi,2014,Maruti,Swift VDI,Manual,"64,370 km",Diesel,1st Owner,"₹4,02,699"
New Delhi,2014,Maruti,Swift VXI,Manual,"93,890 km",Petrol,1st Owner,"₹4,03,899"
New Delhi,2014,Maruti,Swift VDI ABS,Manual,"54,628 km",Diesel,1st Owner,"₹4,29,999"
New Delhi,2014,Maruti,Swift LXI,Manual,"78,595 km",Petrol,1st Owner,"₹4,17,699"
New Delhi,2014,Maruti,Swift VDI ABS,Manual,"44,609 km",Diesel,1st Owner,"₹4,43,699"
New Delhi,2017,Maruti,Alto 800 LXI,Manual,"54,041 km",Petrol,1st Owner,"₹2,83,699"
New Delhi,2019,Renault,Kwid 1.0 RXT Opt,Manual,"18,875 km",Petrol,1st Owner,"₹4,12,899"
New Delhi,2016,Hyundai,Grand i10 SPORTS 1.2 VTVT,Manual,"19,902 km",Petrol,1st Owner,"₹4,89,999"
New Delhi,2014,Maruti,Ritz VDI,Manual,"43,382 km",Diesel,1st Owner,"₹3,44,199"
New Delhi,2018,Maruti,Alto 800 LXI,Manual,"29,031 km",Petrol,1st Owner,"₹2,95,599"
New Delhi,2016,Maruti,Alto 800 VXI,Manual,"34,742 km",Petrol,1st Owner,"₹2,97,199"
New Delhi,2017,Maruti,Alto 800 LXI,Manual,"21,776 km",Petrol,1st Owner,"₹2,99,199"
New Delhi,2017,Maruti,Alto 800 LXI,Manual,"41,506 km",Petrol,1st Owner,"₹2,99,199"
New Delhi,2017,Maruti,Alto K10 VXI (O) AMT,Manual,"31,740 km",Petrol,1st Owner,"₹3,66,899"
New Delhi,2014,Maruti,Alto 800 VXI,Manual,"38,526 km",Petrol,2nd Owner,"₹2,81,099"
New Delhi,2018,Maruti,Alto 800 LXI,Manual,"33,946 km",Petrol,1st Owner,"₹3,03,699"
New Delhi,2014,Hyundai,i20 SPORTZ 1.2 VTVT,Manual,"48,690 km",Petrol,1st Owner,"₹4,12,599"
New Delhi,2011,Hyundai,i10 ERA 1.1 IRDE,Manual,"55,623 km",Petrol,1st Owner,"₹1,88,799"
New Delhi,2016,Hyundai,Grand i10 MAGNA 1.2 KAPPA VTVT,Manual,"26,951 km",Petrol,1st Owner,"₹4,15,399"
New Delhi,2009,Maruti,Alto LXI,Manual,"1,19,227 km",Petrol,1st Owner,"₹1,26,399"
New Delhi,2017,Maruti,IGNIS DELTA 1.2 K12,Manual,"38,691 km",Petrol,1st Owner,"₹3,84,499"
New Delhi,2016,Maruti,Baleno DELTA 1.2 K12,Manual,"48,162 km",Petrol,2nd Owner,"₹4,87,499"
New Delhi,2019,Maruti,Swift VXI,Manual,"3,719 km",Petrol,1st Owner,"₹6,14,399"
New Delhi,2018,Maruti,Baleno DELTA 1.2 K12,Manual,"7,950 km",Petrol,1st Owner,"₹6,20,299"
New Delhi,2019,Tata,Tiago XZ 1.2 REVOTRON,Manual,"5,332 km",Petrol,1st Owner,"₹5,38,099"
New Delhi,2019,Maruti,Baleno DELTA 1.2 K12,Manual,"20,976 km",Petrol,1st Owner,"₹6,71,099"
New Delhi,2018,Maruti,Swift LXI,Manual,"34,860 km",Petrol,1st Owner,"₹4,34,899"
New Delhi,2019,Maruti,Alto 800 VXI,Manual,"20,099 km",Petrol,1st Owner,"₹3,26,699"
New Delhi,2011,Hyundai,i10 SPORTZ 1.2 KAPPA2,Manual,"43,597 km",Petrol,1st Owner,"₹2,83,199"
New Delhi,2017,Maruti,Swift VXI,Manual,"46,758 km",Petrol,1st Owner,"₹4,77,599"
New Delhi,2018,Maruti,Baleno DELTA 1.2 K12,Manual,"17,052 km",Petrol,1st Owner,"₹6,26,199"
New Delhi,2018,Maruti,Celerio ZXI OPT,Manual,"27,816 km",Petrol,1st Owner,"₹5,24,399"
New Delhi,2015,Maruti,Alto 800 LXI,Manual,"44,564 km",Petrol,1st Owner,"₹2,52,299"
New Delhi,2019,Renault,Kwid RXL,Manual,"1,179 km",Petrol,1st Owner,"₹3,44,499"
New Delhi,2018,Maruti,IGNIS DELTA 1.2 K12 AMT,Automatic,"38,369 km",Petrol,1st Owner,"₹5,66,899"
New Delhi,2018,Hyundai,Grand i10 SPORTZ (O) 1.2 AT VTVT,,"16,864 km",Petrol,1st Owner,"₹5,55,099"
New Delhi,2013,Maruti,Swift VDI,Manual,"49,032 km",Diesel,1st Owner,"₹3,74,999"
New Delhi,2015,Maruti,Swift VDI ABS,Manual,"37,925 km",Diesel,1st Owner,"₹4,07,499"
New Delhi,2015,Hyundai,Elite i20 MAGNA 1.4 CRDI,Manual,"69,970 km",Diesel,1st Owner,"₹5,07,299"
New Delhi,2020,Toyota,Glanza G MT PETROL,Manual,"13,720 km",Petrol,1st Owner,"₹7,18,799"
New Delhi,2017,Tata,Tiago XT 1.2 REVOTRON,Manual,"14,031 km",Petrol,1st Owner,"₹4,46,099"
New Delhi,2014,Hyundai,Elite i20 MAGNA 1.4 CRDI,Manual,"37,833 km",Diesel,1st Owner,"₹4,92,099"
New Delhi,2017,Hyundai,Elite i20 Magna Executive 1.2,Manual,"32,515 km",Petrol,1st Owner,"₹5,60,099"
New Delhi,2015,Maruti,Baleno DELTA 1.2 K12,Manual,"12,711 km",Petrol,1st Owner,"₹5,57,499"
New Delhi,2015,Honda,Jazz 1.2 V AT,Automatic,"34,295 km",Petrol,1st Owner,"₹5,86,599"
New Delhi,2018,Hyundai,Elite i20 Magna Executive 1.2,Manual,"17,504 km",Petrol,1st Owner,"₹5,76,499"
New Delhi,2017,Hyundai,Elite i20 ASTA 1.2,Manual,"31,450 km",Petrol,1st Owner,"₹6,28,399"
New Delhi,2013,Hyundai,Grand i10 SPORTZ 1.1 CRDI,Manual,"1,06,795 km",Diesel,1st Owner,"₹3,16,999"
New Delhi,2020,Maruti,S PRESSO VXI,Manual,"6,100 km",Petrol,1st Owner,"₹4,66,699"
New Delhi,2013,Maruti,Swift VDI,Manual,"78,932 km",Diesel,2nd Owner,"₹3,17,099"
New Delhi,2019,Renault,Kwid RXL,Manual,"17,515 km",Petrol,2nd Owner,"₹3,44,499"
New Delhi,2013,Maruti,Wagon R 1.0 LXI,Manual,"84,917 km",Petrol,1st Owner,"₹2,72,199"
New Delhi,2018,Renault,Kwid RXL,Manual,"18,277 km",Petrol,1st Owner,"₹3,25,399"
New Delhi,2013,Maruti,Swift VDI,Manual,"78,932 km",Diesel,2nd Owner,"₹3,17,099"
New Delhi,2019,Renault,Kwid RXL,Manual,"17,515 km",Petrol,2nd Owner,"₹3,44,499"
New Delhi,2013,Maruti,Wagon R 1.0 LXI,Manual,"84,917 km",Petrol,1st Owner,"₹2,72,199"
New Delhi,2018,Renault,Kwid RXL,Manual,"18,277 km",Petrol,1st Owner,"₹3,25,399"
New Delhi,2020,Maruti,Baleno DELTA 1.2 K12,Manual,"7,391 km",Petrol,1st Owner,"₹6,95,499"
New Delhi,2013,Hyundai,i20 ERA 1.4 CRDI,Manual,"37,840 km",Diesel,1st Owner,"₹3,53,899"
New Delhi,2017,Hyundai,Eon D LITE PLUS,Manual,"13,373 km",Petrol,2nd Owner,"₹2,87,399"
New Delhi,2013,Maruti,Swift VDI,Manual,"1,20,060 km",Diesel,1st Owner,"₹3,22,399"
New Delhi,2020,Maruti,Alto LXI,Manual,"11,654 km",Petrol,1st Owner,"₹3,35,999"
New Delhi,2019,Renault,Kwid RXL,Manual,"6,872 km",Petrol,1st Owner,"₹3,44,499"
New Delhi,2015,Maruti,Swift VDI ABS,Manual,"1,22,972 km",Diesel,1st Owner,"₹3,87,899"
New Delhi,2013,Maruti,Swift VDI,Manual,"87,567 km",Diesel,1st Owner,"₹3,32,399"
New Delhi,2019,Maruti,Baleno DELTA 1.2 K12,Manual,"14,237 km",Petrol,1st Owner,"₹6,39,099"
New Delhi,2013,Maruti,Swift VDI,Manual,"1,14,506 km",Diesel,1st Owner,"₹3,41,599"
New Delhi,2013,Maruti,Swift VDI,Manual,"1,22,416 km",Diesel,1st Owner,"₹3,40,999"
New Delhi,2013,Maruti,Swift VDI,Manual,"45,417 km",Diesel,1st Owner,"₹3,51,899"
New Delhi,2012,Maruti,Swift VDI,Manual,"38,061 km",Diesel,1st Owner,"₹3,60,099"
New Delhi,2019,Maruti,Baleno ZETA 1.2 K12 AMT,Automatic,"34,079 km",Petrol,2nd Owner,"₹7,10,599"
New Delhi,2013,Hyundai,i20 MAGNA O 1.2,Manual,"41,362 km",Petrol,1st Owner,"₹3,84,899"
New Delhi,2015,Maruti,Swift LXI,Manual,"63,344 km",Petrol,1st Owner,"₹4,17,299"
New Delhi,2019,Maruti,Celerio VXI,Manual,"24,746 km",Petrol,1st Owner,"₹4,80,799"
New Delhi,2012,Maruti,Swift ZXI,Manual,"79,744 km",Petrol,1st Owner,"₹4,02,999"
New Delhi,2014,Maruti,Swift VDI,Manual,"1,02,773 km",Diesel,1st Owner,"₹3,84,599"
New Delhi,2013,Maruti,Swift VDI,Manual,"23,673 km",Diesel,1st Owner,"₹4,00,899"
New Delhi,2018,Maruti,Wagon R 1.0 LXI,Manual,"27,853 km",Petrol,1st Owner,"₹4,33,999"
New Delhi,2018,Hyundai,Grand i10 MAGNA 1.2 KAPPA VTVT,Manual,"33,108 km",Petrol,1st Owner,"₹4,56,899"
New Delhi,2018,Hyundai,Grand i10 MAGNA 1.2 VTVT,Manual,"11,390 km",Petrol,1st Owner,"₹5,14,199"
New Delhi,2019,Renault,Kwid RXT Opt,Manual,"6,054 km",Petrol,1st Owner,"₹3,90,099"
New Delhi,2017,Hyundai,Grand i10 MAGNA 1.2 KAPPA VTVT,Manual,"16,502 km",Petrol,1st Owner,"₹4,84,599"
New Delhi,2013,Maruti,Swift ZDI,Manual,"24,652 km",Diesel,1st Owner,"₹4,07,699"
New Delhi,2018,Maruti,Wagon R 1.0 VXI,Manual,"11,773 km",Petrol,1st Owner,"₹4,76,799"
New Delhi,2014,Maruti,Swift VDI ABS,Manual,"38,070 km",Diesel,1st Owner,"₹4,23,599"
New Delhi,2018,Maruti,Wagon R 1.0 VXI,Manual,"18,807 km",Petrol,2nd Owner,"₹4,69,299"
New Delhi,2015,Hyundai,Eon MAGNA PLUS,Manual,"48,036 km",Petrol,2nd Owner,"₹2,95,499"
New Delhi,2015,Hyundai,Grand i10 SPORTZ 1.2 KAPPA VTVT,Manual,"21,496 km",Petrol,1st Owner,"₹4,37,299"
